GPCUSTID,BBDDate,BBDate,BBAmount,BBTransDesc
BAKKER61196    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152006      
BALL54329      ,1-May-2016,26-May-2016,30.00,EPIV00000082070      
BALLANTYNE55251,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150392      
BALLIF4050     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152146      
BALLING56666   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149416      
BALLING59328   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151027      
BALLINGER57807 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152226      
BAMULA54545    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151108      
BANGERTER58421 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152567      
BANKHEAD50324  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150323      
BANYAI54326    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150325      
BARBA58193     ,1-Dec-2016,26-Dec-2016,31.50,EPIV00000112075      
BARBA58193     ,1-Sep-2016,26-Sep-2016,31.50,EPIV00000098206      
BARBA58193     ,1-Oct-2016,26-Oct-2016,31.50,EPIV00000102685      
BARBA58193     ,1-Nov-2016,26-Nov-2016,31.50,EPIV00000107307      
BARBER51462    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152033      
BARBER56249    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148969      
BARBER57286    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150701      
BARCLAY58092   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149662      
BARFUSS1919    ,1-Jul-2012,1-Jul-2012,25.00,SCHED00000782        
BARFUSS1919    ,1-Aug-2012,1-Aug-2012,25.00,SCHED00001508        
BARFUSS1919    ,1-Oct-2012,25-Oct-2012,25.00,SCHED00003313        
BARFUSS1919    ,1-Sep-2012,25-Sep-2012,25.00,SCHED00002376        
BARKER1657     ,1-Nov-2016,25-Nov-2016,31.50,EPIV00000109037      
BARKER1657     ,1-Oct-2016,25-Oct-2016,31.50,EPIV00000104362      
BARKER54011    ,1-May-2016,26-May-2016,30.00,EPIV00000080496      
BARKER54011    ,1-Jul-2016,26-Jul-2016,30.00,EPIV00000088276      
BARKER54011    ,1-Jun-2016,26-Jun-2016,30.00,EPIV00000084316      
BARKER58351    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151343      
BARLOCK50493   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150925      
BARLOCKER1920  ,1-Jan-2017,26-Jan-2017,30.00,EPIV00000119531      
BARLOW51025    ,24-May-2017,1-Jan-1900,-10.00,PYMNT00036472        
BARLOW51025    ,11-Jul-2017,1-Jan-1900,-30.00,PYMNT00037905        
BARLOW61035    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151567      
BARNES52656    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149544      
BARNES57558    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145617      
BARNES57558    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151614      
BARNES57558    ,1-May-2017,26-May-2017,30.00,EPIV00000139817      
BARNES60787    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150908      
BARNES60793    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151804      
BARNES60793    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145807      
BARNETT53002   ,1-Aug-2015,26-Aug-2015,30.00,EPIV00000054228      
BARNETT53002   ,1-Sep-2015,26-Sep-2015,30.00,EPIV00000056935      
BARNETT53002   ,1-Jul-2015,26-Jul-2015,26.52,EPIV00000051606      
BARNEY1620     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000147796      
BARNEY1869     ,5-Sep-2014,1-Jan-1900,-42.90,PYMNT00013219        
BARNEY1869     ,3-Dec-2014,1-Jan-1900,-46.02,PYMNT00014794        
BARNEY1869     ,2-Oct-2014,1-Jan-1900,-122.52,PYMNT00013702        
BARNEY1869     ,4-Nov-2014,1-Jan-1900,-123.56,PYMNT00014288        
BARNEY50750    ,1-Sep-2016,26-Sep-2016,30.00,EPIV00000097702      
BARNEY52428    ,3-Mar-2017,1-Jan-1900,-34.33,PYMNT00034002        
BARNEY52428    ,5-May-2017,1-Jan-1900,-35.00,PYMNT00035920        
BARNEY52428    ,27-Mar-2017,1-Jan-1900,-35.00,PYMNT00034790        
BARNEY60548    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145296      
BARNEY60548    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151285      
BARNEY61401    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150907      
BARR54789      ,1-Jan-2016,26-Jan-2016,30.00,EPIV00000069634      
BARR54789      ,1-Mar-2016,26-Mar-2016,30.00,EPIV00000076422      
BARR54789      ,1-Feb-2016,26-Feb-2016,30.00,EPIV00000072945      
BARR54789      ,1-Dec-2015,26-Dec-2015,30.00,EPIV00000066439      
BARR54789      ,1-Nov-2015,26-Nov-2015,30.00,EPIV00000063372      
BARRETT53435   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153426      
BARRETT55614   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152404      
BARRETT55614   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146381      
BARRETT55776   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152187      
BARRETT56355   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000150649      
BARRON7874     ,16-Jun-2017,11-Jul-2017,160.00,ETF - M. BARRON      
BARRON7874     ,1-May-2017,26-May-2017,16.50,EPIV00000138341      
BARROW50605    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152381      
BARRUS53749    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153327      
BARRUS6917     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150769      
BARTH51394     ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000147700      
BARTHOLOM2480  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152833      
BARTHOLOME60910,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145216      
BARTHOLOME60910,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151201      
BARTON51487    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151859      
BARTON51896    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148110      
BARTON58692    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152541      
BARTON58970    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153267      
BARUCIJA1153   ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000151456      
BASCOM7821     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152633      
BASINGER6466   ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148851      
BASS60236      ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000150663      
BATE60956      ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000147745      
BATEMAN1927    ,1-Feb-2016,25-Feb-2016,25.00,EPIV00000072754      
BATEMAN2263    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150186      
BATEMAN2263    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144228      
BATES2456      ,1-Mar-2016,1-Apr-2016,25.00,SCHED00011245036     
BATES2456      ,1-Jan-2016,1-Feb-2016,25.00,SCHED00011245034     
BATES2456      ,1-Feb-2016,1-Mar-2016,25.00,SCHED00011245035     
BATES51071     ,1-Oct-2014,26-Oct-2014,30.00,EPIV00000030570      
BATES51071     ,1-Aug-2014,26-Aug-2014,30.00,EPIV00000026639      
BATES51071     ,1-Sep-2014,26-Sep-2014,30.00,EPIV00000028582      
BATES51071     ,1-Jul-2014,26-Jul-2014,30.00,EPIV00000024745      
BATTY50302     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148058      
BATTY56236     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149083      
BAUER61140     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153039      
BAUM0140       ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000151126      
BAUM56041      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153013      
BAWDEN4143     ,14-Apr-2017,1-Jan-1900,-16.50,WEBPMT0000097316     
BAXTER1862     ,1-Jun-2017,25-Jun-2017,30.00,EPIV00000144936      
BAXTER2796     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000147755      
BAXTER57779    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151849      
BAXTER61252    ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149922      
BAYE55048      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153154      
BAYLES2075     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149605      
BAYLES60203    ,20-Jun-2017,1-Jan-1900,-60.00,PYMNT00037341        
BEAGLEY1853    ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000151710      
BEAGLEY60342   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148225      
BEAGLEY60342   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142343      
BEAL2484       ,1-Aug-2013,25-Aug-2013,25.00,EPIV00000006063      
BEAL2484       ,1-Jul-2013,25-Jul-2013,25.00,EPIV00000004555      
BEAL2484       ,1-Sep-2013,25-Sep-2013,25.00,EPIV00000007379      
BEAN1651       ,1-Sep-2013,25-Sep-2013,30.00,EPIV00000007615      
BEAN1651       ,1-Jun-2013,25-Jun-2013,30.00,EPIV00000003289      
BEAN1651       ,1-Aug-2013,25-Aug-2013,30.00,EPIV00000006263      
BEAN1651       ,1-Apr-2013,25-Apr-2013,30.00,EPIV00000000450      
BEAN1651       ,1-Dec-2012,25-Dec-2012,30.00,SCHED00006225        
BEAN1651       ,1-Jan-2013,25-Jan-2013,30.00,SCHED00007586        
BEAN1651       ,1-May-2013,25-May-2013,30.00,EPIV00000001849      
BEAN1651       ,1-Jul-2013,25-Jul-2013,30.00,EPIV00000004760      
BEAN1651       ,1-Oct-2012,25-Oct-2012,30.00,SCHED00003328        
BEAN1651       ,1-Nov-2012,25-Nov-2012,30.00,SCHED00004369        
BEAN1651       ,1-Feb-2013,25-Feb-2013,30.00,SCHED00008885        
BEAN1651       ,1-Mar-2013,25-Mar-2013,30.00,SCHED00010004        
BEAN1651       ,1-Sep-2012,25-Sep-2012,30.00,SCHED00002390        
BEAN2004       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151862      
BEAN3427       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150380      
BEARDALL3081   ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000149867      
BEARDALL6002   ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000147570      
BEASLEY4844    ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149410      
BEASTERFIELD018,1-Jul-2017,26-Jul-2017,16.50,EPIV00000149101      
BEAUDOIN52063  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149697      
BEAUREGARD57988,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148586      
BEAUSOLEI1797  ,1-Dec-2016,31-Dec-2016,30.00,EPIV00000113017      
BEAZER60578    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144422      
BEAZER60578    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150387      
BEAZER60578    ,1-May-2017,26-May-2017,30.00,EPIV00000138675      
BECERRA53003   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149268      
BECK54520      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151616      
BECK60488      ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000150612      
BECK60488      ,1-Jun-2017,26-Jun-2017,15.00,EPIV00000144639      
BECKMAN1931    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148327      
BECKMAN55425   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150851      
BECKMAN61139   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149018      
BECKMANN50133  ,6-Jul-2017,1-Jan-1900,-3.00,PYMNT00037873        
BECKSTEAD58306 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150657      
BEDOYA3661     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150684      
BEEBE55513     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149621      
BEEBE58754     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151572      
BEECHER59205   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152493      
BEECHER60566   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148924      
BEEHIVECOMM    ,7-Jul-2017,7-Jul-2017,7685.52,UIA-1814             
BEEHIVECOMM    ,7-Jul-2017,7-Jul-2017,3885.39,2878
BEEHIVECOMM    ,5-May-2017,5-May-2017,6935.31,UIA-1758             
BEEHIVECOMM    ,8-Jun-2017,8-Jun-2017,7126.69,UIA-1786             
BEEHIVECOMM    ,8-Jun-2017,8-Jun-2017,3561.18,2848
BEELINE        ,8-Jun-2017,3-Jul-2017,1200.00,2849
BEELINE        ,7-Jul-2017,1-Aug-2017,1200.00,2879
BEENE1932      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147634      
BEESLEY1556    ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000152734      
BEGANOVIC0687  ,13-Apr-2017,1-Jan-1900,-15.00,WEBPMT0000097244     
BEHRMANN50161  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151237      
BEIERLE1933    ,30-Jun-2017,1-Jan-1900,-5.00,PYMNT00037784        
BELL60627      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152308      
BELLAMY54760   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148253      
BELLISTON52919 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153103      
BELLISTON7694  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000147836      
BELLOCK53851   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148874      
BELNAP1934     ,1-Mar-2017,26-Mar-2017,30.00,EPIV00000128420      
BELNAP1934     ,1-Apr-2017,26-Apr-2017,30.00,EPIV00000133888      
BELNAP1934     ,1-Feb-2017,26-Feb-2017,30.00,EPIV00000123128      
BELTRAN6211    ,1-Jul-2017,26-Jul-2017,16.50,EPIV00000149269      
BENARD57178    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147457      
BENAVIDEZ59999 ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000153071      
BENCH6869      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152376      
BENDER8871     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150637      
BENEDICT57165  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149791      
BENNETT51499   ,19-May-2017,1-Jan-1900,-30.00,PYMNT00036351        
BENNETT56839   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150639      
BENNETT56839   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144666      
BENNETT58202   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152903      
BENNETT58533   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144428      
BENNETT58533   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150393      
BENNION54221   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147593      
BENSON51835    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148633      
BENSON56616    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152026      
BENTLEY1625    ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000147575      
BERANEK60583   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151880      
BERAZ55129     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152112      
BERCHTOLD52975 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148200      
BERENS51488    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152585      
BERG53695      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149970      
BERG53695      ,1-Apr-2017,26-Apr-2017,30.00,EPIV00000132723      
BERGESEN51236  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152076      
BERGMAN58686   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149496      
BERNAL52502    ,1-May-2016,26-May-2016,30.00,EPIV00000083019      
BERTAGNOLLI5283,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152932      
BERTHOLET60842 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153254      
BERTHOLET60842 ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000147202      
BERTOLA4323    ,1-Apr-2014,25-Apr-2014,25.00,EPIV00000019967      
BERTOLA4323    ,1-Jan-2014,25-Jan-2014,25.00,EPIV00000014702      
BERTOLA4323    ,1-Mar-2014,25-Mar-2014,25.00,EPIV00000018185      
BERTOLA4323    ,1-Feb-2014,25-Feb-2014,25.00,EPIV00000016428      
BESS3855       ,1-Jun-2017,26-Jun-2017,10.00,EPIV00000145412      
BESS3855       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151406      
BESS57855      ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000152425      
BEST52800      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150089      
BESTON56531    ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000151328      
BETTRIDGE54138 ,27-Jun-2017,1-Jan-1900,-25.00,PYMNT00037569        
BETZ54247      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149066      
BEUS5082       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000151354      
BEUTLER50452   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151080      
BEVAN2174      ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000151122      
BEVERIDGE59770 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149267      
BEYELER50679   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149251      
BEZZANT55896   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151116      
BHATTA58854    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150276      
BICE54779      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153045      
BIDDULPH59969  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149387      
BIDDULPH60190  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149999      
BIESINGER55379 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148645      
BIGELOW56693   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150275      
BIGELOW57049   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149773      
BIGELOW5965    ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000147527      
BILL60786      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149969      
BILLIN55609    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149425      
BILLINGSLEY5295,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148627      
BILLS1843      ,1-Mar-2013,25-Mar-2013,30.00,SCHED00010031        
BILLS1843      ,1-Sep-2012,25-Sep-2012,30.00,SCHED00002410        
BILLS1843      ,1-Feb-2013,25-Feb-2013,30.00,SCHED00008908        
BILLS1843      ,1-Oct-2012,25-Oct-2012,30.00,SCHED00003349        
BILLS1843      ,1-Nov-2012,25-Nov-2012,30.00,SCHED00004392        
BILLS1843      ,1-Dec-2012,25-Dec-2012,30.00,SCHED00006248        
BILLS1843      ,1-Jan-2013,25-Jan-2013,30.00,SCHED00007610        
BILONIC4316    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150706      
BILSON4822     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000152962      
BINGHAM1940    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147814      
BINGHAM51728   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000150330      
BINGHAM52759   ,1-Nov-2015,26-Nov-2015,30.00,EPIV00000062475      
BINGHAM54692   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149394      
BINGHAM57103   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152234      
BINGHAM60117   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153128      
BINKS55270     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150842      
BIRCH1800      ,1-Jan-2013,25-Jan-2013,30.00,SCHED00007614        
BIRCH1800      ,1-Dec-2012,25-Dec-2012,30.00,SCHED00006252        
BIRCH1800      ,1-Mar-2013,25-Mar-2013,30.00,SCHED00010035        
BIRCH1800      ,1-Feb-2013,25-Feb-2013,30.00,SCHED00008912        
BIRCH1800      ,1-Apr-2013,1-May-2013,30.00,EPIV00000001256      
BIRCH1800      ,1-Aug-2012,1-Aug-2012,30.00,SCHED00001543        
BIRCH1800      ,1-May-2013,31-May-2013,30.00,EPIV00000002647      
BIRCH55148     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149908      
BIRCH57874     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142598      
BIRCH57874     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148486      
BIRD53410      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150353      
BIRD57668      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151693      
BIRD59366      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153140      
BIRD60076      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149998      
BISCHOFF58561  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000152246      
BISCHOFF60859  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152065      
BISCHOFF60859  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146051      
BISHOP1941     ,1-Jun-2017,26-Jun-2017,5.00,EPIV00000147261      
BISHOP52304    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149221      
BISHOP52374    ,1-Jan-2015,26-Jan-2015,30.00,EPIV00000036697      
BISHOP52374    ,1-Nov-2014,26-Nov-2014,30.00,EPIV00000032527      
BISHOP52374    ,1-Dec-2014,26-Dec-2014,30.00,EPIV00000034594      
BISHOP56817    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152533      
BISHOP57299    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149056      
BISHOP57803    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147584      
BISHOP58687    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153357      
BISHOP60426    ,7-Jun-2017,1-Jan-1900,-240.00,WEBPMT0000105213     
BISSEGGER57191 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151600      
BITTMENN58981  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149497      
BLACK1942      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152963      
BLACK2983      ,1-Feb-2013,25-Feb-2013,30.00,SCHED00008914        
BLACK2983      ,1-Mar-2013,25-Mar-2013,30.00,SCHED00010037        
BLACK2983      ,1-Jan-2013,25-Jan-2013,28.38,SCHED00007616        
BLACK52364     ,1-Feb-2015,26-Feb-2015,30.00,EPIV00000038439      
BLACK52364     ,1-Apr-2015,26-Apr-2015,30.00,EPIV00000042886      
BLACK52364     ,1-Mar-2015,26-Mar-2015,30.00,EPIV00000040632      
BLACK54857     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144258      
BLACK54857     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150217      
BLACK58387     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149030      
BLACK59833     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150416      
BLACK59833     ,1-May-2017,26-May-2017,30.00,EPIV00000138702      
BLACK59833     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144449      
BLACK59833     ,1-Apr-2017,26-Apr-2017,15.00,EPIV00000133128      
BLACKER54230   ,6-Jul-2017,1-Jan-1900,-30.00,PYMNT00037871        
BLACKSON51861  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153089      
BLACKWATER54054,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143133      
BLACKWATER54054,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149046      
BLADES60922    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148239      
BLAIN58174     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152229      
BLAKELEY56487  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153243      
BLAMIRES60062  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151651      
BLANCHARD54071 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150315      
BLANSCETT52097 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148630      
BLANTON52804   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146702      
BLANTON52804   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152740      
BLOCKER54256   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151721      
BLOOMFIELD0407 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149996      
BLUE59054      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152128      
BLUEMEL9932    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153349      
BOATRIGHT7283  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148232      
BOBAN3286      ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000152049      
BODILY60801    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153356      
BODILY60801    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000147303      
BODINE4163     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148321      
BODINE7205     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153069      
BODINE7205     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000147023      
BOEHME50193    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149614      
BOEKWEG58136   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000151787      
BOHANON58257   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149610      
BOHL52777      ,1-Nov-2015,26-Nov-2015,30.00,EPIV00000063044      
BOHL52777      ,1-Oct-2015,26-Oct-2015,30.00,EPIV00000060116      
BOI56541       ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143801      
BOI56541       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149737      
BOICE50957     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152748      
BOLEY61531     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148632      
BOLKCOM59500   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153122      
BOLLWINKEL53325,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152769      
BONADUCE54453  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148103      
BOND0098       ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000148878      
BOND1746       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000153181      
BONHAM55067    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149617      
BONHAM55067    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143688      
BONNETT52822   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143784      
BONNETT52822   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149718      
BONNEY1832     ,1-May-2016,25-May-2016,30.00,EPIV00000083549      
BONNEY1832     ,1-Jun-2016,25-Jun-2016,30.00,EPIV00000087491      
BOOKER54647    ,20-Jun-2017,1-Jan-1900,-10.00,PYMNT00037331        
BOONE60717     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147758      
BOROWCZYK53118 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149830      
BOSEN59518     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149037      
